Minimum level:4
Runtime (sec):0.0066905000
Support network with minimum level
30 36
36 52
56 36
58 46
46 4
1 39
39 3
26 51
51 34
31 47
47 32
34 16
16 48
60 24
24 67
37 50
50 57
49 44
44 26
43 27
27 17
27 28
64 20
20 26
19 38
38 22
57 58
63 64
25 45
45 49
61 59
61 68
59 53
59 60
68 62
67 42
42 22
55 56
35 9
70 63
3 6
3 19
53 54
54 40
40 30
52 15
65 71
71 72
17 23
28 21
23 69
23 29
15 31
32 11
48 62
7 25
6 7
6 8
33 65
33 43
41 35
41 55
21 37
21 2
62 66
66 12
72 70
69 18
18 1
0 33
4 41
4 10
29 61
22 5
12 13
12 14
