Minimum level:5
Runtime (sec):1.4474589000
Support network with minimum level
29 59
29 40
59 30
40 23
67 81
81 83
82 26
26 1
25 53
53 54
86 44
44 41
43 33
33 95
83 87
83 84
75 68
68 14
46 76
76 61
58 25
93 11
17 94
94 47
18 16
16 21
85 71
85 86
71 5
21 38
38 24
89 90
90 58
45 46
54 35
95 32
30 24
24 28
64 62
62 34
35 96
96 36
32 22
41 49
49 48
92 18
61 64
63 12
31 65
31 20
65 43
65 66
20 3
19 4
4 8
4 15
72 88
88 42
87 91
91 82
51 63
6 52
52 42
79 80
80 9
73 74
74 7
28 6
1 75
1 78
78 13
77 51
34 70
69 34
70 10
3 29
3 17
84 48
47 60
60 92
37 89
23 85
22 79
2 31
2 39
39 57
0 2
66 67
57 19
15 45
48 72
42 50
50 36
5 77
5 27
27 55
27 93
36 69
56 37
55 73
55 56
