Minimum level:3
Runtime (sec):3.7355691000
Support network with minimum level
1 63
1 91
63 64
91 92
91 50
22 81
81 4
44 20
20 35
84 20
69 15
69 70
15 25
70 76
79 80
80 8
5 87
87 88
25 43
73 74
73 38
74 6
38 28
12 27
27 14
48 18
18 56
43 44
45 61
61 75
77 78
78 3
51 54
54 52
76 24
24 68
23 17
17 85
17 57
92 88
50 19
49 1
68 42
42 12
41 36
36 23
88 79
26 29
29 31
46 51
96 60
60 28
66 60
75 53
28 62
62 90
90 82
82 58
6 10
6 39
10 46
10 89
39 40
64 26
71 72
72 2
0 49
19 33
19 34
33 95
34 45
95 67
55 37
55 94
37 73
37 93
94 56
93 30
30 22
31 59
59 71
85 86
86 96
83 48
83 84
47 83
53 77
89 11
56 16
16 7
57 58
58 13
40 32
32 66
65 55
67 47
3 21
3 5
21 65
21 69
35 9
52 41
