Minimum level:4
Runtime (sec):7.8040201000
Support network with minimum level
21 77
77 47
40 22
22 17
81 73
73 58
53 82
82 54
29 36
29 35
36 54
35 59
35 69
38 28
28 24
23 9
34 38
37 38
66 30
30 48
70 24
24 43
12 61
12 27
61 14
27 25
52 40
74 40
78 39
39 23
47 4
4 20
4 19
79 80
80 50
59 26
26 65
44 60
60 18
41 2
2 7
2 55
67 42
42 78
33 68
68 18
46 34
62 46
32 46
75 76
75 71
76 62
71 12
25 29
25 13
0 79
0 41
48 56
56 33
55 51
51 57
18 16
16 8
69 53
64 70
57 52
57 81
54 37
50 48
72 74
58 44
15 75
63 5
63 64
17 66
65 1
1 3
1 21
19 6
6 10
6 67
20 63
43 11
45 32
7 72
7 31
31 15
31 49
49 45
