Minimum level:2
Runtime (sec):0.8429597000
Support network with minimum level
82 50
50 55
39 32
32 30
63 32
51 64
64 27
49 52
52 45
81 82
58 54
54 26
75 57
57 14
16 76
76 20
85 87
85 86
87 78
86 63
29 77
77 24
24 22
22 71
53 81
11 53
68 38
38 56
59 75
27 60
60 36
41 28
28 17
47 48
48 42
33 34
33 83
34 9
83 84
18 42
42 16
92 58
9 41
9 19
91 37
91 92
37 35
25 23
23 29
23 4
84 90
90 67
89 90
56 66
66 59
78 88
88 7
21 91
2 49
2 44
44 6
43 21
4 15
4 51
74 40
40 13
55 56
7 73
7 10
73 80
30 74
71 72
72 62
65 89
0 61
0 2
61 65
61 1
80 47
79 25
1 43
1 46
45 33
46 3
20 5
67 68
35 79
15 69
69 85
19 11
26 18
36 70
70 8
62 39
31 12
17 31
