Minimum level:8
Runtime (sec):15.1228035000
Support network with minimum level
6 55
55 19
56 32
32 58
15 73
15 78
73 33
73 74
78 16
77 72
72 62
71 67
67 68
61 77
61 29
29 45
45 15
81 82
82 46
46 38
26 20
20 10
57 20
58 30
42 40
40 70
88 40
41 59
59 63
59 34
51 48
48 85
65 52
52 5
9 66
9 13
66 25
79 43
43 14
27 80
27 39
80 44
39 8
36 22
22 64
25 53
53 54
4 12
68 11
54 38
7 26
7 88
87 41
2 61
63 60
60 76
64 79
21 9
21 81
23 65
23 24
24 18
35 47
47 51
47 69
3 6
3 23
33 87
33 3
38 36
69 70
70 18
18 21
85 86
85 42
86 83
76 84
75 17
17 35
17 2
19 31
19 37
31 57
37 71
62 28
44 62
74 1
49 50
50 30
83 44
84 28
30 7
28 4
0 49
0 75
34 56
16 27
