Minimum level:3
Runtime (sec):191.7467198000
Support network with minimum level
22 9
56 76
76 52
75 59
59 2
48 16
16 25
4 44
44 6
43 40
40 20
77 78
78 14
35 36
36 68
79 80
80 48
47 28
28 35
8 72
72 13
71 70
70 64
63 32
32 58
1 15
15 3
15 45
24 26
26 50
25 38
38 33
37 57
57 63
68 19
67 18
18 12
73 74
74 10
6 22
34 22
20 11
46 20
2 77
2 73
21 79
33 34
33 5
5 42
5 7
39 43
39 29
29 31
41 1
42 8
51 65
51 17
65 69
65 53
17 27
17 67
45 46
58 51
31 66
31 37
55 30
55 56
30 41
19 54
54 75
53 54
52 24
69 71
66 64
64 21
62 60
60 46
50 60
23 4
49 61
61 55
61 62
27 47
27 23
0 49
0 39
