Minimum level:2
Runtime (sec):20.9292870000
Support network with minimum level
7 12
7 11
35 37
35 51
37 41
37 69
51 52
0 53
0 1
53 54
53 15
1 19
1 57
2 47
47 48
47 35
39 40
40 36
48 24
19 23
23 27
67 68
67 56
68 66
56 59
55 44
44 22
49 50
50 18
54 50
62 5
46 16
16 17
61 62
32 62
3 10
63 64
64 21
43 58
58 28
52 55
36 29
31 49
41 32
17 42
42 7
15 2
18 30
30 33
29 45
45 67
59 65
65 70
33 60
33 9
60 34
9 34
34 14
69 38
38 13
70 66
22 6
21 31
24 61
20 8
27 3
27 43
4 46
4 25
25 28
28 26
26 39
57 4
57 63
66 20
