Minimum level:4
Runtime (sec):9.4785899000
Support network with minimum level
4 17
4 37
17 13
17 55
37 14
64 48
48 35
54 48
23 71
71 63
63 64
20 24
24 69
31 38
31 59
38 32
59 60
70 46
46 6
45 15
15 21
15 23
47 2
2 27
53 54
27 28
28 67
67 68
67 45
68 5
21 31
41 30
41 42
30 1
42 51
60 44
43 70
69 8
32 19
19 20
19 61
44 66
66 50
65 66
56 16
16 62
33 43
51 34
34 22
49 52
49 65
52 72
57 4
3 58
3 11
58 12
50 10
6 9
39 40
39 47
40 44
18 36
36 3
35 49
72 50
26 29
29 7
29 41
5 25
25 26
61 33
22 18
55 56
1 57
62 22
0 53
0 39
