Minimum level:1
Runtime (sec):1.3009639000
Support network with minimum level
35 65
65 49
16 36
36 30
4 5
4 38
5 26
38 18
61 62
62 69
47 51
51 66
51 52
17 19
17 10
19 23
42 24
24 33
54 24
41 2
41 42
2 57
2 35
31 32
32 30
29 56
56 67
55 54
53 25
25 59
22 9
30 21
21 14
34 13
37 61
67 68
68 20
15 16
15 74
74 3
73 7
43 37
75 76
76 70
39 40
40 73
66 48
48 34
49 45
52 41
0 1
1 4
1 47
70 64
69 15
72 29
33 39
57 53
63 71
71 12
64 44
60 72
20 22
6 63
6 11
11 34
44 50
59 60
45 75
45 46
46 55
23 43
18 6
50 8
26 58
58 27
27 17
27 28
28 31
