Minimum level:6
Runtime (sec):0.0797755001
Support network with minimum level
46 78
78 2
77 78
16 18
18 46
1 3
1 19
3 7
19 27
19 75
56 24
24 45
29 30
30 72
6 14
17 53
17 5
53 57
5 10
61 67
61 20
67 83
20 62
55 56
25 48
48 26
47 25
45 52
52 74
51 66
66 47
65 40
40 32
49 50
50 44
69 70
70 54
35 16
0 33
33 81
33 79
34 28
28 22
21 23
23 35
57 77
57 58
58 54
54 76
76 63
75 4
4 59
4 39
31 17
31 80
80 32
79 43
43 1
62 15
83 62
64 84
84 22
22 9
2 12
2 11
44 29
15 51
15 21
39 37
39 41
37 31
37 38
41 42
82 34
36 34
42 65
71 60
60 49
72 13
26 68
68 69
27 61
81 82
74 6
73 55
59 73
59 71
63 64
38 36
32 8
