Minimum level:3
Runtime (sec):0.2541272000
Support network with minimum level
76 60
60 74
71 60
43 72
72 13
35 44
44 23
16 36
36 30
33 39
33 79
39 20
79 62
65 4
78 66
66 32
75 17
17 47
17 43
59 76
54 40
40 38
68 55
55 56
34 24
24 26
23 18
18 15
47 48
48 34
56 54
53 73
73 67
5 45
5 46
45 51
46 41
51 19
51 53
32 16
15 80
80 21
62 34
61 28
28 57
27 28
58 42
42 75
74 32
2 65
20 3
19 33
19 52
41 31
41 49
31 69
49 58
22 71
67 68
9 27
9 61
52 8
21 22
6 11
7 9
7 35
38 6
25 38
26 70
50 10
69 7
70 50
0 1
0 2
1 37
1 5
30 12
29 25
57 63
57 14
63 77
63 64
77 78
37 29
64 59
