Minimum level:3
Runtime (sec):35.0569235000
Support network with minimum level
73 1
73 74
1 67
74 28
43 69
69 70
28 60
27 76
76 33
75 4
4 19
5 10
5 9
53 8
71 72
72 54
35 34
34 54
37 38
37 25
38 39
25 2
67 47
47 12
59 68
68 78
60 48
46 44
44 18
70 36
39 62
62 40
61 62
58 16
16 14
64 18
18 56
0 17
0 45
17 43
17 31
45 51
19 57
19 27
57 55
3 29
3 77
29 30
29 7
77 24
20 6
6 13
33 20
49 50
49 11
50 35
30 36
36 61
51 52
51 26
52 15
26 73
2 75
54 65
41 5
65 42
65 66
42 59
66 56
55 21
21 22
22 3
40 41
31 63
63 23
15 32
15 71
32 49
48 64
23 37
78 46
24 53
56 58
