Minimum level:3
Runtime (sec):3.5433460000
Support network with minimum level
18 72
72 26
71 64
64 28
63 29
29 22
52 48
48 63
32 48
31 35
35 17
67 68
68 32
15 18
15 69
69 70
30 20
20 13
19 5
5 8
5 21
33 67
33 47
47 34
37 45
45 1
45 55
53 54
54 44
55 46
46 23
44 56
56 38
59 71
61 60
60 32
65 62
62 2
10 66
10 61
66 58
16 57
57 12
1 31
34 10
51 52
50 36
36 30
58 14
17 27
17 33
41 42
41 65
42 51
23 41
38 24
26 16
70 26
27 9
27 59
9 25
24 15
22 24
21 7
0 39
0 37
39 43
2 4
4 49
4 19
28 3
43 53
25 40
40 11
49 50
49 6
