Minimum level:7
Runtime (sec):0.5086036000
Support network with minimum level
35 21
21 7
21 57
17 36
36 16
55 56
55 20
56 72
20 67
51 63
63 64
49 53
53 94
64 87
73 52
73 74
52 40
74 34
33 41
41 32
92 48
48 44
47 8
2 15
15 75
15 31
25 18
18 29
89 76
76 26
65 90
90 66
70 46
46 60
79 71
79 80
71 39
71 77
80 73
39 19
19 55
19 2
68 42
42 44
32 5
31 81
81 4
93 69
69 35
69 70
94 50
59 54
54 45
60 24
72 28
77 72
87 78
78 65
38 88
88 47
45 3
3 93
27 91
91 92
66 16
40 25
29 59
29 30
30 58
57 82
82 58
4 37
37 61
37 85
61 62
62 51
22 38
86 22
23 84
84 24
83 49
43 1
28 40
34 10
44 34
16 6
75 27
75 89
58 50
5 9
5 68
67 83
85 17
24 33
26 86
11 13
11 14
50 23
10 12
10 11
0 79
0 43
