Minimum level:2
Runtime (sec):5.4404710000
Support network with minimum level
2 4
2 29
29 31
29 3
28 58
58 62
61 58
62 50
16 11
24 66
66 67
65 66
48 28
67 68
44 68
68 73
69 70
70 14
18 48
6 51
6 78
51 23
78 33
77 64
64 36
63 41
41 27
27 65
53 54
54 30
37 24
37 38
38 20
23 37
46 32
32 16
72 32
79 55
55 45
47 80
47 49
80 35
49 69
50 10
39 12
39 40
40 34
35 43
43 75
34 1
33 26
26 52
25 19
19 59
19 2
3 5
3 79
5 7
5 8
52 63
8 15
8 46
15 16
45 21
21 6
20 44
59 60
60 36
75 76
76 77
30 9
31 72
71 61
73 74
73 42
74 56
42 22
57 71
22 18
36 39
1 53
56 17
17 57
17 13
0 47
0 25
