Minimum level:3
Runtime (sec):10.0622178000
Support network with minimum level
79 57
79 80
57 40
80 68
67 81
81 12
52 79
87 89
89 90
66 64
64 32
27 61
27 94
61 49
61 62
94 100
93 41
41 42
38 45
45 46
32 71
71 16
92 66
68 66
49 50
62 15
33 85
85 86
83 11
83 84
84 72
69 75
75 95
25 83
25 70
70 47
95 96
96 26
6 35
35 9
56 30
30 54
78 30
24 88
88 6
90 76
31 1
31 87
1 4
1 69
65 33
26 44
44 39
43 24
18 24
99 93
100 14
29 97
97 98
86 91
22 34
34 36
28 5
5 59
5 58
4 65
4 82
82 28
12 19
12 77
23 43
23 27
48 67
55 8
36 56
58 42
42 55
77 78
40 38
54 20
20 13
51 20
60 52
50 73
73 18
98 74
74 37
15 17
17 50
0 2
0 31
2 25
39 21
21 63
21 53
59 60
46 99
63 22
91 92
16 10
72 3
76 48
47 76
53 29
19 23
19 51
37 7
