Minimum level:4
Runtime (sec):430.9728055000
Support network with minimum level
22 81
81 4
49 65
65 33
18 50
50 42
34 54
54 82
79 80
80 46
82 80
71 49
21 72
72 56
78 20
20 37
48 18
61 76
76 62
75 30
30 6
1 24
24 59
67 68
68 15
52 68
42 55
41 52
51 17
17 12
17 73
77 79
53 78
53 77
62 41
31 38
38 32
37 28
28 14
27 58
58 32
57 35
35 21
2 27
2 3
3 29
3 71
6 11
6 51
73 61
15 74
74 48
69 70
69 2
70 63
63 5
63 64
5 25
5 9
64 39
33 7
7 60
7 57
39 40
59 31
60 13
44 1
56 22
45 22
46 26
29 36
29 47
36 19
47 75
19 8
40 53
25 34
26 16
16 10
32 45
55 66
66 56
0 23
23 43
23 67
43 44
43 69
