Minimum level:3
Runtime (sec):2.4314140000
Support network with minimum level
52 66
66 49
65 66
51 52
25 32
32 17
69 26
26 76
15 70
70 47
83 84
84 86
53 78
78 82
71 72
72 42
43 34
34 14
40 44
44 35
42 20
33 62
62 71
61 50
50 55
4 7
22 64
64 10
63 53
23 2
2 31
2 30
80 68
68 69
82 54
54 46
57 58
58 48
39 59
59 60
48 45
45 43
31 51
31 3
30 81
29 21
21 88
41 63
27 16
27 73
16 56
73 40
73 74
81 75
75 15
37 85
37 22
85 38
88 18
87 65
60 46
74 56
55 41
9 11
9 28
28 87
35 36
36 18
49 61
76 24
86 4
38 39
3 67
67 13
24 19
47 48
20 12
17 77
17 9
77 83
77 79
19 27
19 33
46 6
56 8
0 1
0 23
1 57
1 5
79 29
79 80
18 20
5 37
5 25
