Minimum level:5
Runtime (sec):0.9054637000
Support network with minimum level
20 32
32 22
35 47
47 55
45 21
21 53
21 59
65 46
46 29
16 66
66 13
40 36
36 22
95 96
96 82
81 88
88 40
87 27
27 7
37 73
73 74
82 28
28 77
80 70
70 38
74 56
55 48
48 61
29 23
23 39
23 33
59 95
98 60
60 69
68 78
78 84
77 78
84 54
54 76
58 43
43 44
50 26
26 19
44 38
19 83
83 87
39 79
39 24
79 81
24 4
1 51
51 25
56 17
22 56
0 1
0 97
97 45
76 18
75 63
63 62
31 35
31 42
42 11
89 90
90 98
61 75
25 91
94 86
86 52
41 31
41 89
91 3
93 50
85 94
69 30
69 92
30 37
92 80
3 5
3 57
62 40
71 72
71 16
72 64
15 9
7 41
52 34
57 49
57 58
49 6
49 93
2 8
5 65
5 10
4 71
4 85
53 2
53 68
67 12
17 15
18 14
38 20
34 67
64 34
33 20
