Minimum level:6
Runtime (sec):4.9171533000
Support network with minimum level
32 50
50 7
49 33
33 42
33 13
75 39
39 35
65 76
65 66
76 69
66 60
31 46
46 29
45 52
52 72
51 11
0 17
0 1
17 27
17 75
1 53
1 3
42 38
38 34
37 70
70 6
69 28
28 68
8 24
24 51
62 24
68 12
67 47
47 59
35 71
71 15
74 40
40 36
73 74
64 73
15 2
15 19
19 54
21 45
21 31
72 22
53 63
53 4
63 58
4 25
4 55
25 44
25 41
55 67
18 9
34 32
29 30
30 23
7 10
36 18
23 62
61 22
22 36
43 61
44 26
41 37
41 57
12 49
12 14
27 65
27 43
58 56
56 54
26 20
20 16
54 16
57 64
59 26
60 48
5 8
5 21
16 5
48 32
