Minimum level:1
Runtime (sec):0.0199521000
Support network with minimum level
18 10
17 49
49 39
56 24
24 29
32 62
62 48
61 40
40 2
39 42
42 70
41 56
55 77
77 78
70 16
73 74
74 34
19 5
65 37
37 11
38 66
66 3
20 30
30 8
69 73
11 14
11 36
36 13
51 59
59 60
53 55
53 43
43 33
43 68
21 25
21 72
25 67
72 50
71 41
28 52
52 7
60 31
9 35
35 65
35 51
16 1
1 26
23 17
23 54
54 71
78 75
0 15
15 53
15 47
47 61
58 22
22 4
50 22
76 18
44 18
75 76
4 9
2 38
57 58
48 69
3 19
45 46
46 6
26 28
33 21
68 44
67 27
27 45
27 63
29 32
31 12
34 20
64 57
63 23
63 64
