Minimum level:1
Runtime (sec):260.4635329000
Support network with minimum level
2 71
71 72
71 6
72 5
6 27
70 76
76 67
75 29
29 30
60 75
37 43
43 63
43 55
10 22
22 69
65 66
66 33
30 10
61 18
18 54
19 62
62 8
50 34
34 47
20 64
64 13
67 68
68 7
59 60
1 16
16 56
39 40
40 20
41 42
42 61
44 42
46 38
38 57
31 32
32 25
0 15
15 31
15 1
73 53
53 35
51 74
74 24
45 52
45 21
52 46
21 37
27 28
27 9
35 36
35 23
36 65
23 59
24 45
33 50
63 70
69 49
49 26
47 48
54 3
48 14
17 39
55 44
56 4
8 11
8 12
25 2
26 41
28 51
57 17
5 58
5 73
58 19
