Minimum level:3
Runtime (sec):60.9396742000
Support network with minimum level
32 77
77 78
67 73
67 68
73 54
73 74
68 34
63 64
64 76
39 47
47 61
69 49
69 70
49 50
70 38
17 14
88 24
24 82
6 48
48 26
61 90
90 62
89 46
46 18
65 46
40 66
66 88
42 60
60 22
75 76
76 5
85 39
85 86
86 30
29 10
53 45
45 12
45 89
54 20
74 41
23 53
87 79
79 69
41 40
58 42
59 75
38 27
28 50
50 29
34 3
78 55
55 35
20 15
19 23
1 37
1 63
37 4
37 83
21 51
51 52
36 16
16 6
72 2
11 33
11 56
33 87
56 17
35 62
44 71
71 72
4 85
4 31
31 21
31 32
27 65
0 1
5 9
5 28
9 81
83 59
83 84
62 36
25 80
80 26
84 19
15 25
43 11
43 44
81 43
52 67
57 58
26 8
30 57
82 22
18 13
22 7
