Minimum level:1
Runtime (sec):4.3748111000
Support network with minimum level
7 37
7 11
37 38
37 12
45 53
53 54
53 1
58 46
46 50
4 5
38 34
67 31
31 47
31 43
51 68
68 4
72 52
52 13
42 40
40 63
39 62
62 22
61 67
0 19
0 45
19 39
25 59
25 17
59 71
17 44
17 61
65 14
27 66
66 3
50 28
28 72
18 56
56 21
55 18
57 64
64 58
63 16
16 6
29 30
30 35
15 29
69 41
41 57
23 70
70 24
35 36
36 60
24 26
8 65
20 42
47 32
43 15
60 32
32 55
34 48
48 20
49 51
22 33
33 2
44 23
26 49
71 72
21 27
3 10
3 9
2 8
2 7
1 69
54 25
