Minimum level:2
Runtime (sec):16.3492001000
Support network with minimum level
24 38
38 42
37 9
9 59
9 69
59 27
27 28
51 60
60 52
75 76
75 49
76 26
49 73
4 71
4 37
71 17
0 61
61 47
61 62
29 30
29 68
30 1
68 24
67 25
25 21
17 19
19 55
55 56
56 10
73 74
73 14
74 18
52 31
62 52
39 43
39 29
43 40
18 44
44 7
40 18
41 46
46 42
45 53
53 6
10 11
63 34
34 64
64 26
72 22
22 16
35 36
36 65
15 75
21 3
21 35
47 48
47 2
48 51
2 57
2 4
42 70
32 20
20 33
28 72
65 28
54 66
66 41
1 54
1 8
33 63
33 15
26 39
3 5
23 67
31 45
57 58
57 23
58 32
16 50
50 13
70 12
69 16
