Minimum level:6
Runtime (sec):0.0150370000
Support network with minimum level
24 26
26 45
69 70
70 64
27 29
29 37
58 56
56 34
61 73
73 74
88 46
46 59
30 46
60 38
38 8
25 69
34 54
54 18
86 54
63 47
47 80
64 20
31 1
1 5
87 44
44 32
53 88
85 86
66 28
28 57
9 63
9 21
21 67
21 39
45 71
45 53
71 65
71 72
17 14
17 61
83 85
83 84
84 36
80 48
79 42
42 31
0 2
2 3
2 4
55 77
55 58
77 19
77 78
57 10
76 66
48 66
65 76
72 50
33 43
43 82
81 83
82 68
75 52
52 12
18 40
20 13
40 20
59 17
74 60
50 34
7 35
7 55
35 23
3 25
3 7
19 27
67 22
22 24
68 87
62 16
16 11
15 6
49 30
37 41
41 79
36 62
23 49
39 51
39 33
51 75
32 15
78 40
5 9
5 81
