Minimum level:3
Runtime (sec):26.4507839000
Support network with minimum level
53 1
1 21
75 54
54 43
46 76
76 18
42 56
56 38
55 48
48 16
18 48
69 49
49 50
65 70
70 30
24 66
66 33
3 67
3 23
67 11
23 50
2 27
27 71
27 41
19 20
20 74
45 46
45 2
0 25
0 59
25 17
59 63
71 72
71 24
41 35
50 68
68 12
11 14
39 69
74 40
40 3
21 32
63 64
63 53
64 37
16 36
36 10
35 28
28 29
17 62
17 57
30 15
43 52
52 44
58 52
73 74
44 42
33 51
51 58
51 47
29 34
34 75
60 26
26 18
57 61
61 45
47 55
47 4
15 31
15 9
62 73
72 13
38 22
31 32
32 5
22 60
37 39
37 6
6 19
6 65
4 8
4 7
