Minimum level:2
Runtime (sec):0.8741622000
Support network with minimum level
32 47
47 1
47 48
3 8
3 30
8 53
30 67
69 70
70 66
65 52
52 54
45 62
62 46
61 39
39 40
39 36
55 11
67 56
56 73
26 68
68 45
21 57
57 71
50 20
20 38
53 13
54 9
15 7
40 25
36 46
49 35
35 61
16 50
34 44
44 49
43 12
1 5
1 6
48 42
4 72
72 17
71 22
22 10
33 34
6 33
31 59
59 4
59 60
24 32
63 28
28 51
25 64
25 26
64 37
51 65
2 27
2 58
27 23
27 63
58 41
74 16
37 16
38 14
46 74
73 15
42 43
60 24
19 21
66 3
18 66
29 69
0 19
0 2
23 31
23 29
41 18
17 55
