Minimum level:1
Runtime (sec):0.3997419000
Support network with minimum level
57 1
1 73
1 35
3 58
58 64
68 60
60 5
74 76
76 70
75 72
72 66
65 9
9 67
9 12
42 66
66 45
27 55
55 56
63 18
18 33
64 6
35 51
51 52
62 46
46 3
71 75
49 50
49 36
50 29
36 16
41 42
56 62
45 32
32 54
31 27
48 20
20 11
19 20
25 26
26 71
52 39
53 38
38 49
54 28
34 22
22 69
4 8
73 37
0 2
0 15
2 59
2 10
15 23
16 19
39 4
39 40
23 43
43 17
61 24
24 57
40 41
59 68
67 48
47 44
44 7
70 44
17 61
17 31
21 13
21 34
33 65
69 47
69 74
37 53
37 25
10 21
28 30
30 14
29 63
