Minimum level:1
Runtime (sec):36.7721065001
Support network with minimum level
42 66
66 45
72 66
65 9
9 67
9 12
75 72
74 76
76 70
35 51
51 52
62 46
46 3
64 6
32 54
54 28
53 38
38 49
52 39
25 26
26 71
19 20
20 11
48 20
70 44
44 7
47 44
67 48
59 68
68 60
36 16
16 19
39 40
39 4
0 2
0 15
2 59
2 10
15 23
60 5
3 58
58 64
57 1
1 35
1 73
31 27
27 55
45 32
55 56
56 62
41 42
49 36
49 50
50 29
71 75
33 65
21 34
21 13
34 22
28 30
10 21
73 37
23 43
43 17
61 24
24 57
17 31
17 61
30 14
29 63
63 18
4 8
22 69
69 74
69 47
37 53
37 25
18 33
40 41
