Minimum level:4
Runtime (sec):69.6969467000
Support network with minimum level
75 55
55 69
33 76
33 19
76 38
19 54
19 51
56 22
22 37
21 50
50 32
49 56
69 48
0 2
0 1
2 9
2 10
1 3
1 71
45 79
79 63
17 46
46 40
39 24
24 18
40 64
38 34
37 80
80 5
63 74
78 39
35 12
35 59
59 41
3 43
43 73
67 16
16 68
68 29
73 33
74 70
4 30
4 25
30 36
25 26
9 44
44 20
26 23
48 27
70 64
51 53
53 47
23 52
23 35
52 78
18 8
42 18
71 4
31 13
57 58
58 32
36 31
29 49
29 45
47 75
54 6
41 57
65 66
65 17
66 42
77 28
28 11
27 15
15 65
15 61
32 14
64 72
72 21
20 62
6 60
60 34
61 67
62 77
34 7
