Minimum level:2
Runtime (sec):8.1706549000
Support network with minimum level
30 38
38 74
37 38
40 36
36 28
41 67
41 42
67 59
42 32
17 16
16 19
15 1
32 18
18 9
8 62
62 10
61 62
70 34
34 17
74 15
3 41
65 66
66 72
55 48
48 3
43 56
43 37
56 44
44 24
24 4
31 32
53 73
73 39
52 54
54 70
39 25
39 40
51 45
45 26
47 52
49 50
49 60
50 65
60 12
59 46
46 63
26 49
25 2
2 31
2 23
58 5
5 14
21 43
21 35
35 68
29 71
29 30
71 44
0 53
68 22
63 6
63 64
19 58
4 69
4 7
69 8
7 51
22 20
20 11
64 13
28 33
27 21
23 27
23 29
57 47
33 55
33 57
72 61
