Minimum level:4
Runtime (sec):74.7736046000
Support network with minimum level
75 21
21 29
21 23
57 76
57 45
76 58
45 50
2 31
31 4
31 43
29 30
30 3
44 22
22 15
15 17
15 35
17 10
17 66
35 77
4 5
4 37
37 39
43 49
49 69
8 44
28 18
18 33
77 57
33 78
78 16
36 34
34 13
69 32
69 71
50 16
68 56
56 65
73 36
23 74
74 25
39 24
24 6
55 40
40 12
67 68
51 54
54 70
19 20
19 14
20 8
25 1
63 64
63 53
64 47
53 59
53 62
66 58
65 48
48 46
47 26
26 7
6 51
3 19
32 41
71 72
70 52
72 63
41 73
60 46
46 38
52 9
16 52
38 11
7 55
0 27
0 75
27 2
59 61
59 67
62 42
61 60
42 28
58 42
