Minimum level:1
Runtime (sec):8.1216235000
Support network with minimum level
56 47
47 48
0 43
0 1
43 2
1 67
1 25
39 3
3 42
3 27
48 53
45 46
46 68
37 38
37 51
38 34
51 12
51 52
67 55
55 33
55 61
68 5
62 13
19 29
29 30
61 56
73 72
72 62
41 74
74 11
42 14
27 59
52 24
57 64
64 58
63 6
20 26
26 16
71 73
35 23
23 4
33 36
36 45
17 18
17 31
18 69
31 65
31 40
66 19
53 54
65 66
40 32
54 28
59 17
16 41
28 15
15 20
15 49
30 57
49 50
8 9
8 10
22 60
60 62
69 35
2 28
58 22
70 8
21 37
34 24
50 44
5 7
7 21
44 70
25 39
32 71
24 63
