Minimum level:2
Runtime (sec):17.6161968000
Support network with minimum level
72 38
38 16
54 38
75 8
8 58
8 37
46 76
76 48
40 1
1 75
1 71
51 57
57 21
5 52
5 9
52 47
9 70
21 43
21 61
43 44
43 14
61 62
61 31
67 23
23 6
37 68
68 15
53 54
16 64
58 13
70 63
63 35
0 27
27 42
27 17
39 40
39 3
3 67
74 48
48 7
71 49
26 22
22 46
31 32
32 25
45 60
60 55
59 30
30 18
41 19
19 2
42 28
17 73
35 12
18 36
36 4
49 50
49 65
47 72
50 66
65 20
55 56
56 10
64 56
28 45
34 29
29 59
15 51
15 53
2 33
33 39
44 24
24 5
73 41
69 26
62 11
25 34
66 74
20 69
