Minimum level:5
Runtime (sec):0.0218032000
Support network with minimum level
66 10
29 45
29 73
45 41
73 74
39 31
31 17
31 53
9 40
40 24
19 18
18 14
91 54
54 23
83 92
92 66
75 84
84 76
72 16
16 85
44 52
52 88
56 52
81 4
4 57
4 35
55 82
82 30
51 56
30 75
38 29
62 90
90 60
89 36
36 39
59 36
76 62
23 33
23 38
33 20
37 77
77 89
8 47
8 83
47 42
87 27
27 25
27 50
88 28
71 59
79 72
58 80
80 22
25 6
50 44
49 19
74 58
57 78
78 5
61 8
24 32
32 28
53 91
15 55
15 87
70 68
68 48
42 60
41 51
86 26
26 22
35 71
20 21
85 34
34 12
43 86
67 9
67 70
69 1
1 81
1 3
0 65
0 2
65 69
2 79
2 37
63 15
63 64
64 46
21 63
46 43
60 67
22 61
48 24
17 11
17 49
3 7
28 13
