Minimum level:3
Runtime (sec):5.7240284000
Support network with minimum level
36 11
30 20
20 22
65 66
66 64
63 26
26 1
25 73
73 2
68 58
58 56
18 58
56 28
55 56
34 18
49 33
33 12
33 78
54 50
50 60
60 22
59 39
39 45
29 15
29 84
15 21
84 62
83 38
38 5
2 40
40 42
45 17
35 57
35 36
57 43
3 46
46 52
17 55
61 19
19 47
62 32
31 49
32 82
43 64
69 68
69 70
70 44
10 71
71 72
71 65
78 34
77 3
74 59
27 81
27 7
81 82
16 51
51 53
53 10
52 31
64 30
44 14
42 6
41 29
47 63
47 48
22 13
48 79
21 16
21 54
1 77
1 75
75 34
28 4
72 76
76 24
8 74
79 80
80 9
24 27
67 25
67 69
82 35
37 83
37 67
23 37
5 8
5 41
0 61
0 23
