Minimum level:2
Runtime (sec):0.0139387000
Support network with minimum level
4 25
25 20
33 34
34 19
23 24
24 44
70 18
18 22
49 41
49 50
41 1
50 6
3 15
15 61
15 27
5 45
45 71
69 30
30 37
57 70
65 66
66 58
58 56
54 46
46 48
71 17
35 3
35 36
36 5
53 54
37 57
38 39
39 64
59 43
43 9
1 60
60 8
56 40
61 53
27 72
17 59
17 23
44 63
63 4
63 68
68 64
67 42
42 2
0 51
0 67
51 55
55 49
55 65
26 52
52 7
72 62
62 28
64 16
40 21
19 47
47 32
20 14
28 29
31 69
32 38
48 38
2 33
2 35
16 13
7 12
7 11
29 31
21 26
22 10
