Minimum level:6
Runtime (sec):0.0482452000
Support network with minimum level
68 42
42 7
4 32
32 41
31 37
37 20
61 21
21 29
21 39
35 62
62 45
65 66
66 36
17 56
56 5
30 18
18 78
29 14
39 22
15 61
49 26
26 75
34 50
50 11
57 33
57 59
33 2
59 58
44 54
54 16
53 70
70 38
69 24
24 55
23 71
71 40
22 44
43 9
2 69
2 19
19 31
19 35
10 67
10 25
67 68
25 77
25 46
73 43
73 74
74 36
55 51
55 65
52 28
28 16
40 28
75 23
75 76
76 34
1 4
20 72
72 64
47 1
47 48
48 58
7 13
58 15
46 60
60 49
51 27
51 52
36 30
64 53
63 12
41 8
8 10
8 73
38 34
16 3
77 30
45 17
78 63
27 6
0 47
0 57
