Minimum level:3
Runtime (sec):0.3178435000
Support network with minimum level
80 22
22 14
21 22
81 24
24 9
45 82
82 67
73 46
46 19
56 74
74 10
30 3
0 51
0 15
51 18
15 27
90 42
42 95
41 70
70 34
93 70
83 94
94 33
36 84
84 5
16 58
58 85
57 12
49 63
63 50
54 38
38 25
25 7
25 40
87 91
87 88
91 92
88 64
50 52
33 41
27 28
28 2
1 16
29 30
34 37
64 54
4 83
65 13
92 86
78 72
72 36
7 56
40 26
39 69
69 81
69 93
67 11
11 65
48 68
68 55
26 44
44 80
75 76
76 89
18 1
31 59
59 71
79 21
79 96
96 80
95 79
52 32
89 90
55 49
61 73
60 62
62 20
37 78
2 35
35 6
6 77
6 57
86 66
66 61
85 23
23 4
23 39
47 43
47 48
43 17
43 75
77 47
17 45
17 31
71 87
32 20
53 60
20 8
19 29
19 53
