Minimum level:1
Runtime (sec):3.2842402000
Support network with minimum level
33 61
33 30
61 50
30 53
29 45
45 28
21 33
21 20
20 15
19 11
28 56
56 9
55 68
68 18
71 68
54 72
72 38
8 27
27 29
27 51
53 22
22 12
37 54
58 34
34 46
62 60
60 4
59 2
67 71
69 36
69 70
36 26
70 59
35 52
52 67
51 42
42 44
41 43
43 5
12 55
12 66
15 10
6 57
57 28
31 32
31 62
32 65
50 37
49 14
26 48
48 17
47 40
40 3
39 40
66 58
65 21
25 39
25 47
46 13
64 16
16 7
18 49
38 64
5 23
23 8
0 24
0 1
24 35
1 63
1 25
3 69
3 41
44 19
17 6
63 31
