Minimum level:3
Runtime (sec):0.4795514000
Support network with minimum level
56 8
8 9
49 6
9 50
50 40
75 76
76 12
61 24
24 25
68 62
62 56
57 19
57 66
19 4
19 61
66 58
65 57
31 13
31 33
33 53
4 69
55 83
83 84
69 70
69 23
29 30
30 49
26 18
18 48
71 72
72 39
15 46
46 60
70 42
42 31
74 21
21 29
58 48
47 58
73 44
44 67
64 74
60 32
32 17
53 32
38 54
54 64
77 45
77 78
45 63
78 14
7 59
59 15
0 2
0 27
2 43
2 47
27 34
25 41
41 55
41 77
79 20
20 38
22 80
80 68
48 16
51 65
40 52
52 11
23 75
23 82
82 36
81 28
28 7
34 1
67 3
3 81
3 22
63 84
17 37
35 10
36 26
37 79
16 5
84 71
39 35
43 73
43 51
