Minimum level:2
Runtime (sec):46.1949526000
Support network with minimum level
37 27
27 23
23 38
23 60
38 21
60 52
59 16
16 5
1 30
30 6
29 43
43 44
71 35
35 75
15 72
15 69
72 34
69 55
47 61
61 51
26 48
48 80
45 47
57 46
46 39
73 74
74 79
58 24
24 12
2 3
3 15
3 8
41 42
41 53
42 37
53 73
81 7
75 82
82 76
22 36
36 20
77 9
80 78
78 28
51 52
20 62
62 10
8 57
8 19
79 58
40 58
10 13
63 26
18 64
64 56
39 49
39 31
49 50
31 71
31 11
76 28
34 59
52 40
50 22
25 29
70 66
66 33
65 2
55 81
19 70
19 17
17 41
0 18
0 67
67 68
67 65
32 25
33 32
44 22
68 54
54 63
28 14
21 45
21 4
4 77
56 1
