Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=49_0.txt,,4,,170.77180433296598
n=8_r=49_1.txt,,10,,0.3855526659754105
n=8_r=49_2.txt,,8,,214.56947612500517
n=8_r=49_3.txt,,9,,0.799500499968417
n=8_r=49_4.txt,,9,,26.902876292006113
n=8_r=49_5.txt,,8,,1.1039134170277975
n=8_r=49_6.txt,,4,,0.3835509580094367
n=8_r=49_7.txt,,7,,3.623936042014975
n=8_r=49_8.txt,,3,,48.066717292007525
n=8_r=49_9.txt,,4,,3.2071449579671025
n=8_r=49_10.txt,,10,,23.817191374953836
n=8_r=49_11.txt,,9,,3.5494969590217806
n=8_r=49_12.txt,,4,,1.5131392910261638
n=8_r=49_13.txt,,6,,9.55197758297436
n=8_r=49_14.txt,,1,,3.162456749996636
n=8_r=49_15.txt,,5,,4830.5503585829865
n=8_r=49_16.txt,,7,,0.09602183295646682
n=8_r=49_17.txt,,2,,1.5747819159878418
n=8_r=49_18.txt,,6,,0.2863552499911748
n=8_r=49_19.txt,,4,,17.367139958019834
n=8_r=49_20.txt,,4,,95.65402549999999
n=8_r=49_21.txt,,9,,17.576476541988086
n=8_r=49_22.txt,,3,,0.2624882499803789
n=8_r=49_23.txt,,4,,235.90247908298625
n=8_r=49_24.txt,,11,,26.16184366698144
