Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=45_0.txt,6,6,10126.744745625008,0.39297995797824115
n=8_r=45_1.txt,,5,,442.7407566670445
n=8_r=45_2.txt,,4,,33.33192158397287
n=8_r=45_3.txt,,5,,0.6332871670019813
n=8_r=45_4.txt,,4,,99.0700379590271
n=8_r=45_5.txt,,6,,5.78953804099001
n=8_r=45_6.txt,,3,,17.16719833301613
n=8_r=45_7.txt,,3,,39.56450204196153
n=8_r=45_8.txt,,5,,2.4480186250293627
n=8_r=45_9.txt,,4,,1.9772099999827333
n=8_r=45_10.txt,,6,,0.1790172079927288
n=8_r=45_11.txt,,5,,35.404901042056736
n=8_r=45_12.txt,,9,,0.2987080829916522
n=8_r=45_13.txt,,5,,0.17613704199902713
n=8_r=45_14.txt,,5,,0.2024226249777712
n=8_r=45_15.txt,,3,,0.363224083033856
n=8_r=45_16.txt,,7,,0.8408539590309374
n=8_r=45_17.txt,,5,,140.35519270901568
n=8_r=45_18.txt,,3,,1.9294008750002831
n=8_r=45_19.txt,,3,,0.05955975002143532
n=8_r=45_20.txt,,6,,16.702863916987553
n=8_r=45_21.txt,,2,,19.813512875000015
n=8_r=45_22.txt,,6,,49.07857116602827
n=8_r=45_23.txt,,7,,0.06748129101470113
n=8_r=45_24.txt,,4,,0.412839625030756
