Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=42_0.txt,5,5,380.16056216694415,1.3417671250062995
n=8_r=42_1.txt,,5,,27.932547500007786
n=8_r=42_2.txt,,5,,1.2127805419731885
n=8_r=42_3.txt,,2,,3.901043332996778
n=8_r=42_4.txt,,5,,0.08487270795740187
n=8_r=42_5.txt,,8,,0.6675902499700896
n=8_r=42_6.txt,,4,,0.04367333400296047
n=8_r=42_7.txt,,1,,0.06653529097093269
n=8_r=42_8.txt,,3,,0.4636229999596253
n=8_r=42_9.txt,,3,,21.00816558400402
n=8_r=42_10.txt,,5,,0.8674427919904701
n=8_r=42_11.txt,,6,,0.161199708993081
n=8_r=42_12.txt,,6,,1.3344897089991719
n=8_r=42_13.txt,,5,,0.19537416601087898
n=8_r=42_14.txt,,5,,9.369191416015383
n=8_r=42_15.txt,,9,,13.898642042011488
n=8_r=42_16.txt,,5,,3.425105458998587
n=8_r=42_17.txt,,3,,0.2924890409922227
n=8_r=42_18.txt,,5,,1.0471387919969857
n=8_r=42_19.txt,,8,,0.8692444160114974
n=8_r=42_20.txt,,4,,186.70914200000698
n=8_r=42_21.txt,,5,,6.024023375008255
n=8_r=42_22.txt,,7,,0.5208010419737548
n=8_r=42_23.txt,,4,,33.33674833300756
n=8_r=42_24.txt,,2,,1.2091214160318486
