Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=46_0.txt,3,3,17439.61031816597,49.91189512499841
n=8_r=46_1.txt,,6,,0.9697282499982975
n=8_r=46_2.txt,,8,,41.11719716701191
n=8_r=46_3.txt,,5,,10.396604457986541
n=8_r=46_4.txt,,5,,7.526981833041646
n=8_r=46_5.txt,,6,,110.40317266696366
n=8_r=46_6.txt,,3,,22.944648000004236
n=8_r=46_7.txt,,6,,0.2428139170515351
n=8_r=46_8.txt,,8,,34.280889332992956
n=8_r=46_9.txt,,9,,5.677390082972124
n=8_r=46_10.txt,,5,,0.3455809169681743
n=8_r=46_11.txt,,3,,63.209590875019785
n=8_r=46_12.txt,,7,,2.8423806250211783
n=8_r=46_13.txt,,9,,5.0925550829852
n=8_r=46_14.txt,,4,,1.3405699580325745
n=8_r=46_15.txt,,4,,0.09586204204242676
n=8_r=46_16.txt,,6,,1.156503000005614
n=8_r=46_17.txt,,5,,3.488589957996737
n=8_r=46_18.txt,,9,,13.529639999964274
n=8_r=46_19.txt,,3,,5.109367666998878
n=8_r=46_20.txt,,2,,229.7039655839908
n=8_r=46_21.txt,,6,,2.096248875022866
n=8_r=46_22.txt,,6,,2.5984951250138693
n=8_r=46_23.txt,,5,,12.69322174997069
n=8_r=46_24.txt,,8,,2.9311056250007823
