Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=17_0.txt,2,2,0.11117612500675023,0.022452707984484732
n=8_r=17_1.txt,2,2,0.0446214159601368,0.005855499999597669
n=8_r=17_2.txt,1,1,0.1345729579916224,0.03377758403075859
n=8_r=17_3.txt,1,1,0.20582324999850243,0.01147345796925947
n=8_r=17_4.txt,1,1,0.5299662500037812,0.2676023750100285
n=8_r=17_5.txt,1,1,0.4587105830432847,0.008569792029447854
n=8_r=17_6.txt,0,0,0.0004958329955115914,0.0004780420567840338
n=8_r=17_7.txt,0,0,0.00048450002213940024,0.00047854200238361955
n=8_r=17_8.txt,1,1,0.46540137502597645,0.019267541996669024
n=8_r=17_9.txt,1,1,0.08877920900704339,0.005944458011072129
n=8_r=17_10.txt,1,1,0.27558612497523427,0.003925958008039743
n=8_r=17_11.txt,1,1,0.12360062502557412,0.02515524998307228
n=8_r=17_12.txt,1,1,0.4759450000128709,0.004070749972015619
n=8_r=17_13.txt,2,2,0.3317217919975519,0.005725708964746445
n=8_r=17_14.txt,1,1,0.07073237502481788,0.011545250017661601
n=8_r=17_15.txt,1,1,0.16970720799872652,0.005956208042334765
n=8_r=17_16.txt,1,1,0.14814616600051522,0.014997707970906049
n=8_r=17_17.txt,0,0,0.0004968340508639812,0.0004378340090624988
n=8_r=17_18.txt,3,3,0.27860487502766773,0.09867379203205928
n=8_r=17_19.txt,4,4,0.05410491599468514,0.022227208013646305
n=8_r=17_20.txt,1,1,0.35691462497925386,0.004071416973602027
n=8_r=17_21.txt,2,2,0.04958370799431577,0.012820207979530096
n=8_r=17_22.txt,1,1,0.9140712080406956,0.008743583981413394
n=8_r=17_23.txt,1,1,0.39394262502901256,0.011515082966070622
n=8_r=17_24.txt,1,1,0.03473645803751424,0.016952750040218234
