Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=2_0.txt,0,0,0.00015595898730680346,0.00015870900824666023
n=8_r=2_1.txt,0,0,0.00015633401926606894,0.00016075000166893005
n=8_r=2_2.txt,0,0,0.00015600002370774746,0.0001855829614214599
n=8_r=2_3.txt,0,0,0.00015408400213345885,0.0001569580053910613
n=8_r=2_4.txt,0,0,0.00018637499306350946,0.00015591701958328485
n=8_r=2_5.txt,0,0,0.00016024999786168337,0.00019462499767541885
n=8_r=2_6.txt,0,0,0.00019608403090387583,0.00015725003322586417
n=8_r=2_7.txt,0,0,0.00015812501078471541,0.00015599996550008655
n=8_r=2_8.txt,0,0,0.00015004200395196676,0.0001875840243883431
n=8_r=2_9.txt,0,0,0.0001640830305404961,0.00015929201617836952
n=8_r=2_10.txt,0,0,0.00015754200285300612,0.00015608302783221006
n=8_r=2_11.txt,0,0,0.0001901249634101987,0.00015849998453631997
n=8_r=2_12.txt,0,0,0.00015129201347008348,0.0001516659976914525
n=8_r=2_13.txt,0,0,0.00019287498435005546,0.00015787500888109207
n=8_r=2_14.txt,0,0,0.00015424995217472315,0.00015320803504437208
n=8_r=2_15.txt,0,0,0.00015533401165157557,0.00016020803013816476
n=8_r=2_16.txt,0,0,0.00015595799777656794,0.0001855829614214599
n=8_r=2_17.txt,0,0,0.00015658297343179584,0.00015691702719777822
n=8_r=2_18.txt,0,0,0.00018566701328381896,0.0001557499635964632
n=8_r=2_19.txt,0,0,0.00015691597945988178,0.00018908397760242224
n=8_r=2_20.txt,0,0,0.00019158300710842013,0.00015658402116969228
n=8_r=2_21.txt,0,0,0.00015754095511510968,0.0001556669594720006
n=8_r=2_22.txt,0,0,0.00015512504614889622,0.00015691702719777822
n=8_r=2_23.txt,0,0,0.00015458301641047,0.0001550419838167727
n=8_r=2_24.txt,0,0,0.00015183299547061324,0.00015237502520903945
