Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=3_0.txt,0,0,0.00021066603949293494,0.00017308298265561461
n=8_r=3_1.txt,0,0,0.00018279097275808454,0.00017329200636595488
n=8_r=3_2.txt,0,0,0.00023083295673131943,0.00020479201339185238
n=8_r=3_3.txt,0,0,0.0001807080116122961,0.00017966702580451965
n=8_r=3_4.txt,0,0,0.00021116697462275624,0.00017795799067243934
n=8_r=3_5.txt,0,0,0.00017549999756738544,0.00017370795831084251
n=8_r=3_6.txt,0,0,0.00021633401047438383,0.00017054204363375902
n=8_r=3_7.txt,0,0,0.0001812500413507223,0.00021412502974271774
n=8_r=3_8.txt,0,0,0.00021404202561825514,0.00017979199765250087
n=8_r=3_9.txt,0,0,0.00017962499987334013,0.00017899996601045132
n=8_r=3_10.txt,0,0,0.0002155840047635138,0.00017899996601045132
n=8_r=3_11.txt,0,0,0.00017616600962355733,0.0001746669877320528
n=8_r=3_12.txt,0,0,0.0002087079919874668,0.00020704197231680155
n=8_r=3_13.txt,0,0,0.00018024997552856803,0.0001759580336511135
n=8_r=3_14.txt,0,0,0.00038570899050682783,0.00017437501810491085
n=8_r=3_15.txt,0,0,0.00017629197100177407,0.00017375004244968295
n=8_r=3_16.txt,0,0,0.0002122080186381936,0.0001789579982869327
n=8_r=3_17.txt,0,0,0.0001765410415828228,0.000205625023227185
n=8_r=3_18.txt,0,0,0.0002162080490961671,0.0001812499831430614
n=8_r=3_19.txt,0,0,0.00017616699915379286,0.00017033301992341876
n=8_r=3_20.txt,0,0,0.00021500000730156898,0.00018383399583399296
n=8_r=3_21.txt,0,0,0.00017666700296103954,0.0001783330226317048
n=8_r=3_22.txt,0,0,0.00021091598318889737,0.000380749988835305
n=8_r=3_23.txt,0,0,0.00017254200065508485,0.0001763750333338976
n=8_r=3_24.txt,0,0,0.0002102500293403864,0.00017395801842212677
