Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=1_0.txt,0,0,0.00016825000056996942,0.00013499998021870852
n=8_r=1_1.txt,0,0,0.00014337501488626003,0.00013699999544769526
n=8_r=1_2.txt,0,0,0.00013887498062103987,0.00013733399100601673
n=8_r=1_3.txt,0,0,0.00013883301289752126,0.00013537501217797399
n=8_r=1_4.txt,0,0,0.00013766699703410268,0.0001347920042462647
n=8_r=1_5.txt,0,0,0.00017404096433892846,0.00014125002780929208
n=8_r=1_6.txt,0,0,0.00015408301260322332,0.00013745803153142333
n=8_r=1_7.txt,0,0,0.00014833302702754736,0.00013470801059156656
n=8_r=1_8.txt,0,0,0.00018841703422367573,0.0001332079991698265
n=8_r=1_9.txt,0,0,0.00014725001528859138,0.00013616698561236262
n=8_r=1_10.txt,0,0,0.00018916698172688484,0.00013562501408159733
n=8_r=1_11.txt,0,0,0.0001479170168749988,0.00013462500646710396
n=8_r=1_12.txt,0,0,0.0001406670198775828,0.00016366702038794756
n=8_r=1_13.txt,0,0,0.00017929199384525418,0.00013341597514227033
n=8_r=1_14.txt,0,0,0.00014679098967462778,0.00014124996960163116
n=8_r=1_15.txt,0,0,0.0001854999572969973,0.00016958301421254873
n=8_r=1_16.txt,0,0,0.00014945899602025747,0.0001419589971192181
n=8_r=1_17.txt,0,0,0.00014237500727176666,0.0001338329748250544
n=8_r=1_18.txt,0,0,0.00018674996681511402,0.00016679201507940888
n=8_r=1_19.txt,0,0,0.00014420802472159266,0.0001359590096399188
n=8_r=1_20.txt,0,0,0.0003071660175919533,0.00013520801439881325
n=8_r=1_21.txt,0,0,0.0001480000209994614,0.00016424997011199594
n=8_r=1_22.txt,0,0,0.00014329201076179743,0.00013708299957215786
n=8_r=1_23.txt,0,0,0.00018100003944709897,0.00013699999544769526
n=8_r=1_24.txt,0,0,0.00014570902567356825,0.00017120799748227
