Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=38_0.txt,,2,,0.299379791948013
n=8_r=38_1.txt,,6,,1.710010582988616
n=8_r=38_2.txt,,1,,0.04073941695969552
n=8_r=38_3.txt,,1,,0.03668837499571964
n=8_r=38_4.txt,,3,,0.7377194580039941
n=8_r=38_5.txt,,4,,0.021424542006570846
n=8_r=38_6.txt,,2,,2.9761755000217818
n=8_r=38_7.txt,,7,,17.80276849999791
n=8_r=38_8.txt,,3,,0.01080916600767523
n=8_r=38_9.txt,,5,,0.27430900000035763
n=8_r=38_10.txt,,2,,6.629610333999153
n=8_r=38_11.txt,,2,,1.32328645902453
n=8_r=38_12.txt,,3,,0.13467291701817885
n=8_r=38_13.txt,,5,,8.971060500014573
n=8_r=38_14.txt,,5,,0.05998933297814801
n=8_r=38_15.txt,,1,,0.08091399999102578
n=8_r=38_16.txt,,4,,1.6714415830210783
n=8_r=38_17.txt,,9,,0.5888673750450835
n=8_r=38_18.txt,,6,,26.36454220802989
n=8_r=38_19.txt,,3,,0.45144708303269
n=8_r=38_20.txt,,3,,5.302224458020646
n=8_r=38_21.txt,,3,,0.5040440000011586
n=8_r=38_22.txt,,4,,1.0098356250091456
n=8_r=38_23.txt,,3,,0.040750542015302926
n=8_r=38_24.txt,,3,,0.5053504590177909
