Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=27_0.txt,4,4,4.774248542031273,0.30169433302944526
n=8_r=27_1.txt,2,2,3.408612124971114,0.10665370902279392
n=8_r=27_2.txt,2,2,3.232757124991622,1.6442323329974897
n=8_r=27_3.txt,3,3,5.127421165991109,0.0015827079769223928
n=8_r=27_4.txt,1,1,0.6153862499631941,0.03130124998278916
n=8_r=27_5.txt,1,1,1.602440208022017,0.0053768749930895865
n=8_r=27_6.txt,2,2,16.248616875032894,0.4618039589840919
n=8_r=27_7.txt,2,2,1.4582069999887608,0.09370899997884408
n=8_r=27_8.txt,2,2,16.877745124977082,0.08214324997970834
n=8_r=27_9.txt,4,4,6.5598987090052105,0.1407345419866033
n=8_r=27_10.txt,1,1,7.274023375008255,1.1150951669551432
n=8_r=27_11.txt,2,3,6.724384542030748,0.015662250050809234
n=8_r=27_12.txt,2,2,2.953665082983207,0.016146417008712888
n=8_r=27_13.txt,1,1,10.114677332981955,0.18457225000020117
n=8_r=27_14.txt,2,2,2.803853125020396,0.005347124999389052
n=8_r=27_15.txt,2,2,4.842517084034625,0.06108666700311005
n=8_r=27_16.txt,2,2,26.221545415988658,0.25167437497293577
n=8_r=27_17.txt,1,1,7.163962916005403,0.2254871660261415
n=8_r=27_18.txt,4,4,4.85067383403657,0.03087254101410508
n=8_r=27_19.txt,2,2,4.384787457995117,0.1367694580112584
n=8_r=27_20.txt,1,1,111.54888600000413,0.2519227089942433
n=8_r=27_21.txt,2,2,15.390635500021745,0.18423766701016575
n=8_r=27_22.txt,2,2,15.328221915988252,0.06257537502096966
n=8_r=27_23.txt,2,2,7.80723333300557,0.36526883399346843
n=8_r=27_24.txt,1,1,25.938247749989387,0.05180979199940339
