Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=23_0.txt,2,2,6.87820933299372,0.423690167022869
n=8_r=23_1.txt,1,1,7.360082208993845,0.26831299997866154
n=8_r=23_2.txt,1,1,1.004103208950255,0.2460303750121966
n=8_r=23_3.txt,2,2,0.3245135840261355,0.06282579200342298
n=8_r=23_4.txt,1,1,1.1002292500343174,0.014781875011976808
n=8_r=23_5.txt,1,1,4.403473082988057,0.0860087500186637
n=8_r=23_6.txt,1,1,0.2531637910287827,0.00520587497157976
n=8_r=23_7.txt,1,1,1.3122347079915926,0.007728458032943308
n=8_r=23_8.txt,2,2,3.417702042032033,0.12168862501857802
n=8_r=23_9.txt,2,2,0.483730458014179,0.033885708020534366
n=8_r=23_10.txt,1,1,1.161415875016246,0.0209215420181863
n=8_r=23_11.txt,2,2,0.2687475840211846,0.02738370798761025
n=8_r=23_12.txt,2,2,1.1973331249901094,0.06687233399134129
n=8_r=23_13.txt,1,1,0.3535732080345042,0.0021236250177025795
n=8_r=23_14.txt,3,3,1.282068166998215,0.47989883297123015
n=8_r=23_15.txt,2,2,1.3120524159749039,0.005425915995147079
n=8_r=23_16.txt,1,1,5.813638499996159,0.00979045801796019
n=8_r=23_17.txt,4,4,1.0066429169964977,0.04392362502403557
n=8_r=23_18.txt,2,2,1.379856999963522,0.428957124997396
n=8_r=23_19.txt,1,1,1.2701814589672722,0.0622371660429053
n=8_r=23_20.txt,2,3,0.40364304202375934,0.007275291020050645
n=8_r=23_21.txt,1,1,7.715028541977517,0.6124747910071164
n=8_r=23_22.txt,2,2,0.3579512920114212,0.03566104097990319
n=8_r=23_23.txt,3,3,2.446869916981086,0.9756307079805993
n=8_r=23_24.txt,2,2,1.6499652920174412,0.3221647500176914
