Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=30_0.txt,5,5,27.665667042019777,0.7814045420382172
n=8_r=30_1.txt,1,1,13.974295291991439,0.5445440839976072
n=8_r=30_2.txt,4,5,29.85118566697929,0.13233200000831857
n=8_r=30_3.txt,1,1,29.74191162502393,0.008635999984107912
n=8_r=30_4.txt,1,1,61.318900916026905,0.08958799997344613
n=8_r=30_5.txt,1,1,14.156845625024289,0.10870337503729388
n=8_r=30_6.txt,1,1,35.06143141700886,2.924119332979899
n=8_r=30_7.txt,2,2,68.62215733301127,0.7682685420149937
n=8_r=30_8.txt,4,4,54.97592950001126,0.4157195830484852
n=8_r=30_9.txt,2,3,5.501002083008643,0.012733040959574282
n=8_r=30_10.txt,3,3,19.555347083020024,1.5378054580069147
n=8_r=30_11.txt,3,3,49.75647741695866,0.02284512500045821
n=8_r=30_12.txt,2,2,17.18309283297276,0.011395332985557616
n=8_r=30_13.txt,2,3,11.775716791977175,0.006699874997138977
n=8_r=30_14.txt,2,2,12.472791375010274,0.00987333303783089
n=8_r=30_15.txt,2,2,28.631124415958766,0.24378862499725074
n=8_r=30_16.txt,1,1,34.12591595802223,0.7953490419895388
n=8_r=30_17.txt,1,1,40.82032674999209,0.049821458000224084
n=8_r=30_18.txt,2,2,2.3433225419721566,0.1468339170096442
n=8_r=30_19.txt,1,1,65.98072683403734,0.014763458049856126
n=8_r=30_20.txt,4,4,38.42136225005379,0.19260337500600144
n=8_r=30_21.txt,4,4,20.80748349998612,0.13475166604621336
n=8_r=30_22.txt,1,1,38.55943337501958,0.013386332953814417
n=8_r=30_23.txt,1,1,45.38177375000669,0.4623111250111833
n=8_r=30_24.txt,2,3,2.3033793340437114,0.02034337498480454
