Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=9_0.txt,1,1,0.009875249990727752,0.007992291008122265
n=8_r=9_1.txt,0,0,0.0003008329658769071,0.0002822920214384794
n=8_r=9_2.txt,0,0,0.0003209999995306134,0.0002798329805955291
n=8_r=9_3.txt,0,0,0.0003379170084372163,0.00031920900801196694
n=8_r=9_4.txt,0,0,0.0002840830129571259,0.0002795840264298022
n=8_r=9_5.txt,0,0,0.0002841660170815885,0.0003079160233028233
n=8_r=9_6.txt,0,0,0.00031879101879894733,0.0003072500112466514
n=8_r=9_7.txt,1,1,0.011656792019493878,0.0065590000012889504
n=8_r=9_8.txt,0,0,0.00040087499655783176,0.0003104159841313958
n=8_r=9_9.txt,1,1,0.01012025005184114,0.0026418750057928264
n=8_r=9_10.txt,0,0,0.0003233330207876861,0.00031383300665766
n=8_r=9_11.txt,1,1,0.0046319999964907765,0.0007714169914834201
n=8_r=9_12.txt,1,1,0.013108208018820733,0.005427291034720838
n=8_r=9_13.txt,0,0,0.00033129198709502816,0.0002836660132743418
n=8_r=9_14.txt,0,0,0.0002878329833038151,0.00028983299853280187
n=8_r=9_15.txt,0,0,0.00028387497877702117,0.0003077089786529541
n=8_r=9_16.txt,0,0,0.00031400000443682075,0.0002804999821819365
n=8_r=9_17.txt,0,0,0.00031837495043873787,0.0003143749781884253
n=8_r=9_18.txt,0,0,0.00028416700661182404,0.0003085000207647681
n=8_r=9_19.txt,0,0,0.00029687501955777407,0.00027816701913252473
n=8_r=9_20.txt,0,0,0.0003481669700704515,0.00031033402774482965
n=8_r=9_21.txt,0,0,0.00031812500674277544,0.00030416599474847317
n=8_r=9_22.txt,0,0,0.0002952089998871088,0.00028375000692903996
n=8_r=9_23.txt,0,0,0.00032112497137859464,0.00030574999982491136
n=8_r=9_24.txt,0,0,0.0003176670288667083,0.0002757079782895744
