Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=33_0.txt,2,3,101.06823891599197,0.3154967909795232
n=8_r=33_1.txt,1,1,423.40998445800506,0.5783456659992225
n=8_r=33_2.txt,3,3,30.652601666981354,0.15920208301395178
n=8_r=33_3.txt,2,2,76.06132304196944,2.1251876250025816
n=8_r=33_4.txt,6,6,16.920315750001464,0.21321054099826142
n=8_r=33_5.txt,2,2,17.96666545799235,0.05389575002482161
n=8_r=33_6.txt,3,3,114.10412066598656,2.115521333005745
n=8_r=33_7.txt,5,5,67.4135120420251,0.4136660830117762
n=8_r=33_8.txt,4,4,214.82721112499712,5.022540999983903
n=8_r=33_9.txt,3,3,13.457272041996475,0.15740179200656712
n=8_r=33_10.txt,3,5,67.41676570801064,1.6736219589947723
n=8_r=33_11.txt,4,7,11.80293000000529,0.3640914590214379
n=8_r=33_12.txt,3,4,30.244130665960256,0.6239353329874575
n=8_r=33_13.txt,2,2,40.236586957995314,1.4055680420133285
n=8_r=33_14.txt,3,3,161.3355604170356,0.6404845420038328
n=8_r=33_15.txt,2,3,74.24887758301338,0.23509562498657033
n=8_r=33_16.txt,1,1,37.4495547079714,0.08638683398021385
n=8_r=33_17.txt,6,6,17.827497707970906,0.10455633397214115
n=8_r=33_18.txt,6,6,60.61577383399708,0.1597208339953795
n=8_r=33_19.txt,2,2,36.614185750018805,0.20736241701524705
n=8_r=33_20.txt,2,2,82.43460999999661,0.10611933399923146
n=8_r=33_21.txt,2,2,25.06331995804794,0.34777583298273385
n=8_r=33_22.txt,2,2,47.04444795905147,0.029217499948572367
n=8_r=33_23.txt,7,7,4.223406916018575,0.10307995800394565
n=8_r=33_24.txt,2,3,67.512819125026,0.13893174997065216
