Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=28_0.txt,1,1,9.426796916988678,0.005680458038114011
n=8_r=28_1.txt,2,2,7.6940447090310045,0.07721341704018414
n=8_r=28_2.txt,2,2,8.134994000021834,0.042339042003732175
n=8_r=28_3.txt,1,1,3.6384403749834746,0.021464250050485134
n=8_r=28_4.txt,4,4,34.80560208298266,0.24995045899413526
n=8_r=28_5.txt,4,4,11.159971916989889,0.1852665829937905
n=8_r=28_6.txt,1,1,6.5134335000184365,0.024504416971467435
n=8_r=28_7.txt,1,1,10.667098207981326,0.003004250000230968
n=8_r=28_8.txt,2,2,17.89829575002659,1.136369458050467
n=8_r=28_9.txt,2,2,4.382920540985651,0.029660458967555314
n=8_r=28_10.txt,1,1,20.848917790979613,0.09093233296880499
n=8_r=28_11.txt,3,3,4.670619125012308,0.41214700002456084
n=8_r=28_12.txt,3,3,2.012532291992102,0.08352225000271574
n=8_r=28_13.txt,3,3,6.7715026249643415,0.9576214159606025
n=8_r=28_14.txt,7,7,3.539522333012428,1.120942500012461
n=8_r=28_15.txt,2,2,15.05464824999217,0.09631470800377429
n=8_r=28_16.txt,1,1,5.257971208018716,0.6560819590231404
n=8_r=28_17.txt,4,4,12.020237375050783,0.2160409580101259
n=8_r=28_18.txt,1,1,7.504973334027454,0.1891038329922594
n=8_r=28_19.txt,3,3,4.37683562503662,0.18745462503284216
n=8_r=28_20.txt,1,1,29.92281550000189,0.0970901669934392
n=8_r=28_21.txt,2,2,8.343593375000637,0.23239029198884964
n=8_r=28_22.txt,2,2,1.8761216250131838,0.022994874976575375
n=8_r=28_23.txt,2,3,13.04261691699503,0.0457686249865219
n=8_r=28_24.txt,2,2,8.830384291999508,0.07739925000350922
