Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=32_0.txt,2,2,14.813727625005413,0.03230675001395866
n=8_r=32_1.txt,2,2,45.82325670798309,0.17508137499680743
n=8_r=32_2.txt,1,1,12.212386749975849,0.03921020799316466
n=8_r=32_3.txt,2,2,25.615436957974453,3.271700166980736
n=8_r=32_4.txt,2,2,255.90999379201094,2.790703833976295
n=8_r=32_5.txt,2,2,53.96389125002315,0.068564458983019
n=8_r=32_6.txt,4,4,13.430242959002499,0.008787791011855006
n=8_r=32_7.txt,2,3,60.75770087505225,0.40732958301668987
n=8_r=32_8.txt,1,2,75.66369849996408,0.13655175000894815
n=8_r=32_9.txt,3,3,65.3852879999904,0.4086017080117017
n=8_r=32_10.txt,4,4,22.09429637499852,0.7652137499535456
n=8_r=32_11.txt,4,4,32.85611625004094,0.23159991594729945
n=8_r=32_12.txt,1,1,206.83919699996477,0.05831291695358232
n=8_r=32_13.txt,2,2,26.194328458048403,0.02902900002663955
n=8_r=32_14.txt,2,2,14.518955999985337,0.17976916598854586
n=8_r=32_15.txt,2,2,62.505219291953836,1.0226442919811234
n=8_r=32_16.txt,3,3,373.88410700001987,3.235133957990911
n=8_r=32_17.txt,2,2,39.94410404097289,0.5443454159540124
n=8_r=32_18.txt,2,2,61.79030537500512,2.5041051249718294
n=8_r=32_19.txt,1,1,20.201682250015438,0.09024191700154915
n=8_r=32_20.txt,2,2,27.227451333019417,0.11202758294530213
n=8_r=32_21.txt,4,4,51.8385412080097,0.3368705000029877
n=8_r=32_22.txt,3,3,26.588716667029075,0.8911233330145478
n=8_r=32_23.txt,3,3,99.92339512502076,0.33811991702532396
n=8_r=32_24.txt,4,4,6.704756667022593,0.02539754199096933
