Input file,Exact minimum level,Heuristic minimum level,Exact runtime,Heuristic runtime
n=8_r=37_0.txt,,2,,0.5878372500301339
n=8_r=37_1.txt,,1,,0.10450441698776558
n=8_r=37_2.txt,,4,,14.382920749951154
n=8_r=37_3.txt,,1,,1.1223297080141492
n=8_r=37_4.txt,,5,,0.14490004203980789
n=8_r=37_5.txt,,5,,1.0677176250028424
n=8_r=37_6.txt,,1,,0.08069200004683807
n=8_r=37_7.txt,,5,,0.07304366701282561
n=8_r=37_8.txt,,5,,0.06506129202898592
n=8_r=37_9.txt,,5,,0.2577500830520876
n=8_r=37_10.txt,,4,,0.06569554202724248
n=8_r=37_11.txt,,6,,3.7990827910252847
n=8_r=37_12.txt,,7,,0.732654542021919
n=8_r=37_13.txt,,1,,3.781080375018064
n=8_r=37_14.txt,,7,,2.163445584010333
n=8_r=37_15.txt,,3,,0.4493071660399437
n=8_r=37_16.txt,,5,,0.05932933295844123
n=8_r=37_17.txt,,3,,0.49064350000116974
n=8_r=37_18.txt,,4,,0.14728720800485462
n=8_r=37_19.txt,,3,,0.41576341702602804
n=8_r=37_20.txt,,6,,0.038936832977924496
n=8_r=37_21.txt,,6,,0.013622040976770222
n=8_r=37_22.txt,,3,,1.2274439170141704
n=8_r=37_23.txt,,3,,0.5242996669840068
n=8_r=37_24.txt,,3,,1.4541848750086501
